UnitPrice,ProductStandardCost,SalesAmount,TaxAmt,MaritalStatus,Gender,DayB,MonthB,YearB,Australia,Canada,France,Germany,United Kingdom,United States,Europe,North America,Pacific
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.13333333333333333,0.5454545454545454,0.382352941176471,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.5666666666666667,0.09090909090909091,0.882352941176471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.3666666666666667,0.36363636363636365,0.264705882352942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.7,0.9999999999999999,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.0,0.36363636363636365,0.32352941176470296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.1,0.6363636363636364,0.352941176470587,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.13333333333333333,0.9999999999999999,0.970588235294116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.6333333333333333,0.4545454545454545,0.264705882352942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,1.0,0.5,0.3,0.09090909090909091,0.529411764705884,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,1.0,0.0,0.3333333333333333,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.06666666666666668,0.2727272727272727,0.823529411764703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.13333333333333333,0.9090909090909091,0.264705882352942,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.3666666666666667,0.6363636363636364,0.617647058823529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.4,0.36363636363636365,0.382352941176471,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.13333333333333333,0.5454545454545454,0.352941176470587,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.4,0.9999999999999999,0.41176470588235503,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,1.0,0.0,0.13333333333333333,0.7272727272727273,0.029411764705884025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.13333333333333333,0.36363636363636365,0.29411764705881893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.5666666666666667,0.5454545454545454,0.647058823529413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.16666666666666669,0.09090909090909091,0.32352941176470296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.4,0.6363636363636364,0.382352941176471,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,0.0,0.0,0.0,0.2727272727272727,0.617647058823529,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,0.0,0.5,0.0,0.8181818181818182,0.852941176470587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.3333333333333333,0.5454545454545454,0.470588235294116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.2,0.36363636363636365,0.32352941176470296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.23333333333333334,0.6363636363636364,0.32352941176470296,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.1,0.9999999999999999,0.852941176470587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.5666666666666667,0.36363636363636365,0.29411764705881893,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.26666666666666666,0.36363636363636365,0.32352941176470296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.6,0.6363636363636364,0.058823529411760944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.2,0.2727272727272727,0.588235294117645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.0,0.9999999999999999,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.5666666666666667,0.6363636363636364,0.14705882352941302,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.8,0.6363636363636364,0.647058823529413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.23333333333333334,0.9090909090909091,0.5588235294117609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.0,0.5454545454545454,0.764705882352942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.1,0.9999999999999999,0.705882352941174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.3666666666666667,0.9090909090909091,0.470588235294116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.7,0.6363636363636364,0.08823529411764497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.3666666666666667,0.6363636363636364,0.852941176470587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.5333333333333333,0.36363636363636365,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.06666666666666668,0.5454545454545454,0.5588235294117609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.16666666666666669,0.8181818181818182,0.617647058823529,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.03333333333333333,0.5454545454545454,0.764705882352942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.5,0.3666666666666667,0.5454545454545454,0.14705882352941302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.9666666666666667,0.6363636363636364,0.352941176470587,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.3666666666666667,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.5666666666666667,0.4545454545454545,0.14705882352941302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.8181818181818182,0.735294117647058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.36363636363636365,0.764705882352942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.06666666666666668,0.8181818181818182,0.17647058823528994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,0.0,0.5,0.3666666666666667,0.2727272727272727,0.29411764705881893,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,1.0,0.0,0.9666666666666667,0.9090909090909091,0.058823529411760944,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.0,0.8181818181818182,0.852941176470587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,0.0,0.5,0.6333333333333333,0.9999999999999999,0.647058823529413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.1,0.6363636363636364,0.352941176470587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,0.0,0.4666666666666667,0.2727272727272727,0.29411764705881893,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.3,0.36363636363636365,0.352941176470587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.93782563390066,0.8526734926052333,0.93782563390066,0.9350649350649349,1.0,0.5,0.3,0.0,0.588235294117645,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.26666666666666666,0.7272727272727273,0.764705882352942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.9666666666666667,0.8181818181818182,0.08823529411764497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.26666666666666666,0.9090909090909091,0.588235294117645,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,0.0,0.0,0.8333333333333334,0.4545454545454545,0.617647058823529,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,0.0,0.0,0.06666666666666668,0.09090909090909091,0.529411764705884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.3666666666666667,0.7272727272727273,0.647058823529413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.06666666666666668,0.09090909090909091,0.529411764705884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.0,0.13333333333333333,0.8181818181818182,0.852941176470587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9999999999999999,1.0,0.9999999999999999,1.0,0.0,0.5,0.5666666666666667,0.6363636363636364,0.5588235294117609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.93782563390066,0.8526734926052333,0.93782563390066,0.9350649350649349,1.0,0.0,0.6333333333333333,0.36363636363636365,0.29411764705881893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.8181818181818182,0.7941176470588189,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9291420632163946,0.8447098976109215,0.9291420632163946,0.9264069264069263,1.0,0.5,0.6,0.2727272727272727,0.29411764705881893,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
